原始文本	情绪化推理	以偏概全	乱贴标签	读心术	先知错误	非此即彼	应该句式	放大	罪责归己	心理过滤
I lie about things all the time. I make up things and tell people that that is what happened to me. I have told my boyfriend i was raped and severely abused as a child and i lie about things i don’t need to lie about. I had a bit of a tough up bringing with a lot of conflict but not as bad as i tell people. I am wondering if there is a name for this and if there is anything i can do about it? I don’t know why i do it.	0	1	0	0	0	0	0	0	0	0
I work 7 days a week and I am sometimes tired. (I also suffer from adenomyosis so I feel uncomfortable at times) He waits for me to get home and expects me to go directly in the room. This is far from romantic and it is frustrating because I feel like a rag doll! Furthermore his kids are always home so there is zero privacy. He threatens to leave me because of this. He has 3 days off to rest and relax and I feel run down and would like to take off my shoes before. Am I crazy? I would love to have a normal sex life but it is hard because we do not live together and i work 70hrs a week. I am sure if we lived together it would be easier but we dont. I dont know what to do. I feel hurt when he is mean after i say no. He turns it around on me. I need advice.	0	0	0	0	1	0	0	0	0	0
Hello! I would like to know some exercises or something I can practice to get myself out of this numb state of emotions. Last year was really hard for me (break up of a 4yr relationship, rape, loss of 2 good friends) and I was in constant pain and then I think it just switched somehow in me some kind of defense mechanism I think when I just stopped feeling at all. It was helpful and helped me a lot to sort out a lot of things. Now when it’s relatively a long time over and im supposed to get better I just cant. The bad thing is that i cannot express love or open myself to any bpdy because I just can’t feel what they feel… I imagine it as some kind of a barrier in me. Do you have any advice on how to get rid of it? It really bothers me because I’m a young person and I love life and my friends and I wanna fall in love sometimes etc. Thank you for listening :) (From Slovakia)	0	0	0	0	1	0	1	0	0	0
From Romania: We are together by 8 months now. He is 10 years older, divorced with a daughter that lives with her mom in another city. We are also in a long distance relationship, we live 600km away. We spoke many times per day, he used to send me video with love declarations, we made plans for marriage and moving in the same city, everything was perfect, like he came, he hugged me and I felt like I never did, no more pain, frustrations or bad memories. Just love and the future in front of me.	0	0	0	0	0	0	0	0	0	0
From a young woman in Egypt: The first person I ever loved was my boyfriend of a few months. It was toxic and abusive. He was suicidal and so was I at the time, he would self harm with me on the phone with him and hang up sometimes saying “goodbye, good bye”; as in “I’m leaving”. I would stay up all night.	0	0	0	0	0	0	0	0	0	0
I have been a stay at home mom for 11 years. My boys are now 12yrs old and 8 years old. I stayed home with them due to their health issues. But they are now healthy thriving smart boys. I recently did some online courses. That helped me get a new full time job out of the home. This is something I wanted to do. My husband makes enough to support our family. With that said. I got this job to feel like I contribute to the household. Feel important, valued. To feel respected. To feel proud of myself. To feel like my husband is proud of me.All that has developed from this is all the opposite.I have tired to tell him how I feel. He always turns the conversation about him. So I end the conversation with no arguing. Go somewhere and cry.I will not leave this new job, I be a fool to, the pay and hours are unbelievable and very hard to find in my area. Besides the reasons I listed above about why I got this job, I also got it save money in an online account I have, so if I ever decide to leave my husband I have a good chuck of money to do so. I also learned that in divorce cases that stay at home moms don’t stand chance in our US court systems no more than they did years ago. So I am an educated women, I don’t want to made out as some poor little helpless house wife who doesn’t have two nickels to rub together.	0	0	0	0	0	0	0	0	0	0
I believe I may have dissociative identity disorder. I lose time, I have alters, I lose time. I went through 17 years of abuse. My psychiatrist won’t diagnose me because he’s never seen me switch. I’m currently not in therapy because my last therapist told me I was too much for her to handle. I’m also totally blind. I don’t know what to do. I live in a mental health care facility, and only like two of the staff here believe me. I just feel all alone with all this.	0	0	0	0	0	0	0	0	0	0
Okay so I’ve recently been diagnosed for OCD and now probably depression not taking anything for it, just trying to eat healthy and exercise. My main theme is psychopathy but I’ve had paedophile suicide I’ve had every theme. So much that I’m driving myself crazy ruminating about my childhood trying to find answers. I thought all of my anxiety had started after smoking pot and experiencing derealization when I was 14 but now after breaking my threshold and seeing back farther I’ve had major anxiety my whole life overthinking everything like back as far as I can go even little 4 year old me I can remember always being low or afraid of something always thinking the worst obsess obsess obsess that’s all I can remember. Now the excersize has been helping tremendously and I could do better at winding down and sleeping appropriately but it feels like if I had this as a child maybe ocd is all I am and my whole life has revolved around it so it’ll never get solved . I always thoughts childhood were full of happiness without ever looking back at mine. So I jus kinda want to know if kids can experience anxiety and low feeling that little or if I’m just seeing memories through my current state of mind and not feeling what it was really ? Your answers would be sooooooo appreciated and thank you!	0	0	0	0	0	1	0	0	1	0
Well I don’ know where to begin. I grew up in a family that I believe was very critical and rarely encouraging. When I was 17 my parents were separated for a year (the year I was trying to get into college which has a huge test in my country and it is a very big deal!) and after they got back together my father was diagnosed with mesotelioma and passed away in just three months when I was 19.	0	0	0	0	0	0	0	0	0	0
I’m currently in a very happy and otherwise healthy, long-term romantic relationship for the first time in my life. My boyfriend is a very caring and sensitive guy and we both love each other very much, but I’m concerned that some of my pre-existing sexual issues may cause problems down the road for our relationship. I have primary vaginismus and vulvodynia, and my first sexual experiences were very negative and traumatic. I have been to a gynecologist about these issues and went through physical therapy to try and overcome them, but even after a few years penetration is still painful and sometimes very difficult. While trusting my partner makes a big difference in reducing the amount of pain I’m in during sex, and with my current boyfriend there have been several occasions where it was virtually painless, it’s still a constant factor in my sex-life. While I do enjoy the intimacy of sex with my boyfriend despite this, I have never been able to achieve orgasm no matter what my partner tries to do or for how long. Even with assistance from vibrators it’s virtually impossible, and the only way I’ve managed to achieve orgasm is by my own intervention. I don’t understand why I have this issue, especially because I am very attracted to him. My boyfriend doesn’t complain to me about it or anything like that, but I can tell that it makes him feel self-conscious. I’ve tried explaining to him that it’s not his fault at all, but I worry that he still feels like he’s inadequate. What should I do?	0	0	0	1	0	0	0	0	0	0
From the U.S.: I am so concerned about my husband & am wondering if maybe he is suffering from something more than a usual bout of depression. its pretty consistent nowadays. Usually, in the mornings he is the happy, optimistic, loving husband I fell in love with almost 30 yrs ago. but then come the late afternoon he does a 180 & gets grumpy, apathetic & is basically a real jerk & hard to be around! then he gets down, he’s sorry & keeps apologizing. And somehow I end up feeling like its all my fault when really I can’t get my head to stop spinning from trying to figure out what in the heck just happened!	0	0	0	0	0	0	0	0	1	0
My husband and I have been together for 4 years. We have 2 sons and I have a daughter from previous relationship. He is her dad, has been the only dad she has known. Last summer we were separated and I left out of town leaving my daughter with family. A week before I came home, my daughter went back home. My husband wasn’t coping well with the thought of losing his family and I don’t think he was thinking clearly. He sexually abused my 7 yr old daughter for 2 nights. He rubbed his parts against hers until he finished. The 2nd night he had her get into shower and kissed her down there. After that it stopped, a few days later I returned. She told me and I took her to the doctor, no signs of penetration. I left him for a few weeks and ended up going back. I know that he is sorry and he says he doesn’t know why he did it. It hasn’t happened again and we all sat down and talked about what happened and I continue to talk with her about how she is feeling and if she wants to stay with dad or not. She says she forgives him, her behavior hasn’t changed. She seems fine, for now. DO you think it is possible to move on past this and be a family or do I just run for the hills? Could it have been his state of mind at the time? I’m so confused whether or not to try to make this work. Am I stupid for staying or is there a chance to save our family.	0	0	0	1	0	0	0	0	0	0
Hi. My daughter is over 18 and she is dating a guy who is also over 18, is missing one eye, has no education, no job, and no money. he makes her pay for his lunch, dinner, etc. they spend a lot of time together. he seems abusive and does not let her hang out with any other friends. he intends to marry her but he has made it clear that he is not going to cover living expenses. My daughter has a degree and a full time job. I have told my daughter that she would be miserable in this marriage but she doesn’t listen. she just fights with me. what should I do? I love my daughter and I don’t want to see her miserable. Everyone says they are adults and I should let them make their own decisions and mistakes. I am looking for another answer. If you can offer any help, I would appreciate it.	0	0	0	0	0	0	0	0	0	0
Although im sure I know the answer to this, I need to get it out..I am 44, she is 43..After 3 years of dating my girlfriend ,she tells me she has herpes only because she had a breakout…she has told me the following over the years..that she was raped in college ( the story sounds ridiculous), in her early 20’s apparently ate a bunch of pills and claims the people at the psych ward tried to trick her into signing commitment papers, ended up in Florida in a BDSM relationship…came back to NY where she held 2 or 3 jobs, sleeping with someone from the office…married then divorced ( she claims her ex husband stole all of her money)…was dating another guy who apparently beat her…..at her current job, she slept wih a guy 14 years younger than her, got pregnant and the “donor’ went back to his country, not supporting the child etc….I met her at her current job and have been on and off with her for the past 3 years ( I know im an idiot)…..since she told me about her having herpes, I have been to the doc 2 times, 2 blood tests…im negative….but now all of a sudden she claims I am abusive and threatening her, I was mad as hell, and if she were a man I probably would have knocked her on her ass,but never a threat…..im sure she has a disorder of some sort….she lies constantly, tells the same story 3 times during a week, but its always changing….I am now afraid of this woman because last week, while trying to calm her, I took the blame for everything…admitted I was wrong etc, and have cut her off…..im sure she has another man in the picture, coaching her along on how to set me up( I hope so, let him deal with her)….She may be lying about the Herpes, cause she doesnt know much about it when I ask her…it turns out her brother is a doctor in Baltimore and I get hte feeling he ‘monitors her’,her mom lives in the same building a few floors up from her. when out locally, she is always looking around, like she is afraid someone may recognise her..very bizarre….she seems to me to be a professional victim…1 night in bed, we were staring into each others eyes, and I swear they CHANGED into pure evil for a second, then she smacked me……..nothing is her fault, things get twisted to the extent im apoligising to HER about her exposing me to herpes……I am trying to protect myself because I am afraid of her setting me up…How can I deal with a person like this…I have cut off all contact as of a few days ago, and she knows about my herpes test today.	0	0	1	1	0	0	0	0	0	0
From a teen in the U.S.: I;ve had a feeling for the past few months that something not right was going on with my mother, she was texting someone a lot, calling someone a lot, and leaving the house more often. But at around 11 o’clock last night i was talking to my mom in her room and i while we were talking she got a text from a guy from a home repair service we use,	0	0	0	0	0	0	0	0	0	0
I have been in therapy for 1 1/2 years with a really wonderful therapist. She has helped me immensely. For the last couple of months, however, things took a sudden change. She became short with me, sometimes cutting in her remarks. I actually took a short break from therapy for a few weeks. She went on vacation. I thought she would feel better after the break. But since going back, the tension remains. I know in this short question that it is difficult to explain all the details. But, I am certain that I did not cause this change with her. I am uncomfortable returning to see her. I feel as if the therapeutic relationship is damaged for me somehow. Not sure how it got off track. I want to talk about it with her, find out what’s going on, but not sure how to approach it with her. Maybe therapy has run its course. Not sure how to proceed.	1	0	0	0	0	0	0	0	0	0
I suppose the issue I am having now, directly relates to issues from my childhood; so I’ll start there. My parents separated when I was pretty young, so I grew up in a single parent household. Which, surprisingly, is not the problem. My mother has OCD (along with other emotional problems). We were never allowed to be sad, or mad, or anything else that wasn’t happy. She would literally get angry with us. “What’s wrong with you?” she would say in a disgusted tone. She yelled a lot.	0	1	0	0	0	0	0	0	0	0
I’ve been diagnosed with PTSD. Supposedly this is from the severe bullying I went through for almost 10 years. I’ve only recently gotten help on this two months ago. While going to therapy stopped the crying and anger that I had I feel increasingly tired, I’m frustrated and downright miserable and I feel like I’m failing in life and in school. I don’t have friends. The ones I do have are from High School. I’m terrified talking to people, but yet I can do a public speech perfectly. I don’t think therapy is helping me and going from what my psychology teacher is rambling about he makes me feel like this problem is simple and I shouldn’t even be so upset.	1	0	0	0	0	0	0	0	0	0
My wife (age 39) has past history of depression followed by several months’ therapy long time back. Lately once every year for the past 3 years for about a period of 2-4 months each year, she has been showing some severe behavioral responses to stressful situations. For normal people, these may not seem stressful situations usually, like house hunting, work load at college, arguments among couples, etc. But often when the stress remains for several days, especially with doing something new, she starts showing various reactions, like sadness, complete change in personality from a jovial one to a quiet depressive one, with a constant facial expression showing emotional hurt, withdrawal from normal activities, complete loss of sexual drive, aversion of eye contact, responding in frustrated way to normal questions, irregular sleep or lack of sleep, irregular eating schedules, complete lack of compassion. Taking one example, she started studying with a seemingly normal mood. She was unable to find a word for her work, which made her extremely frustrated. Even my inability to help with that word was met by seeming skepticism as if I wasn’t actually trying to help. After 3 hours, she got up with a sad expression, complete silence, averting eye contact, and saying good night in a frustrated dejected way and retiring for the day. On normal days she is a very loving person, but she is not a threat to anybody even during the bad days. However, her reactions were more severe 3 years ago, with tendencies to cry all day, sitting in the dark corner of a room, shivering, inability to talk, facial spasms. These don’t happen often and is never visible to anybody outside home. But there is always an underlying chance that any severe condition or normal arguments may trigger her reactions. Somehow, such stressful situations arose exactly once each of these 3 years, and hence that many reaction phases. However she is smart and completely aware of everything and hence not willing to see a professional. My question: What exactly is it that can be going on with her?Is there a name for this?Are there materials that I can read and show her to persuade her to take help? Is there really a treatment? Is it actually a disorder or something else? Please help. This affects daily life and normal relationships at home. (From the USA)	0	0	0	0	0	0	0	0	0	0
From Croatia: Dear psychiatrist! I am 18 and I come from Croatia and I want to ask you some questions about my neighbor. My neighbor is 65 years old and he is evil. I had 2 dogs (one was smaller husky and other is 10kg terrier). 5 years ago he entered my backyard at night, drugged my dog (husky) and choked it to death. Another thing is that before he had also poisoned my dogs, but luckily they have recovered. Here comes something that nobody believed me when I’ve told them. My neighbor recorded some dogs (not mine) and then he played that tape on stereo so he could provoke my dogs to bark. Couple of days ago he started to play that tape again. He had also cut down my fence and poisoned my trees.	0	0	1	0	0	0	0	0	0	0
I had an anxiety attack and in the midst of it I thought I was losing control and was gonna have a heart attack. I thought I just needed to leave school for a minute and take a break. I told a parent about it and they told me that my stress was self inflicted and that I needed to fix my problems rather than run from them. They gave me a list of mental illnesses and reasons for why the illnesses may have happened. I read up on them and identified with them and saw that some people never heal from them and that petrified me into thinking it was no hope for me. That I would be that 1% I tried a self help program and it didn’t do much help because I was scared it was a scam because I couldn’t find any credible information about the program and because the guy who told me about it seems like a pathological liar. I was shook outta my mind realizing it didn’t work for me. A hospital psychiatrist and school therapist said I don’t have schizophrenia. I still have this fear even after hearing that. Ill explain the symptoms I recognize with: I went thru a phase where me and a friend were trying to unlock more than 10%of our brain and thought we could flow our energy in our body by thinking about it. After finding out what a delusion was I quickly realized I shouldn’t even keep trying this.I also believed in 1 too many conspiracy theories and thought that the gov. harmed people that were trying to do positive. I had a really positive idea that could help the world and fear they may come after me for working on it. I quickly dropped that idea too. Now when Im reading tweets I read them a little too quickly and my brain changes words around. This only happens with tweets and when Im stressing about going schizophrenic (almost 24/7now) Ive started having nightmares about my worst fears Anytime I get scared I think ima paranoid schizophrenic now. I’m always scared my thoughts will turn into delusions I fear any low noise that might mean Im hearing something None of this has gone on for more than 6months. Am I losing it? PS I smoked a lot of marijuana prior to the anxiety attack	0	0	0	0	0	0	0	0	0	1
Last night my boyfriend broke up with me over an issue I didn’t think was a big deal. Yesterday my friends and I planned a night out and I made the mistake of not inviting my boyfriend because of this one guy. That guy broke our relationship once and that’s the reason why my boyfriend dislikes him so much. I thought I did the right thing by not telling him about it, but apparently he didn’t think so. He told me that I would have never gone if I knew that guy was coming but the truth is that was the only night I could go out and stay out late so I thought to myself, “Why would I stay at home just because of another guy?” and went for it anyway. While I was on my way to the gathering I got a text from my boyfriend asking me where I am and I sent a message telling him where I was going but apparently the text hadn’t gone and he thinks that I ignored his message because I didn’t want him there. He doesn’t like any of my guy friends. He’s a Muslim boy and I’m not so there’s a lot of cultural clashing in terms of clothing, views etc. My parents do not accept him but I love him with all my heart. I feel numb and I can’t think straight. I don’t know what to do now. Please help me. Please. (From Sri Lanka)	0	0	0	0	0	0	0	0	0	0
From the U.S.: After much suspicious behavior, I have ran across evidence on my wife’s phone which proves that she has been having at least an emotional affair with a business associate. I’ve discovered they have had “lunch dates”, and he has professed to love her, but she could not say that in return to him, for whatever reason. I don’t know if these are simply actual lunch dates, or if they go back to his hotel room (he is a traveling representative).	0	0	0	0	0	0	0	0	0	0
From the U.S.: I am 51 and depressed because my husband is going thru his midlife crisis and left me and our 3 kids. What can I do and when is this midlife crisis going to end? He leaves me for another girl and lives life like he’s a teenager. His friends and family are urging and cheering him on for being a party guy. The woman he’s with is our old friend since 1986. She also has 3 kids but is divorced. They’re both going out partying every weekend, going to concerts like they’re both still in high school. He’s in his early 50s, she’s in her late 40s. Please help me, I still love him because we been together for over 27 years.	0	0	0	0	0	0	0	0	0	0
 Although I know it’s wrong to self-diagnose, I self-diagnosed myself with dysthymia just in February because I started thinking about killing myself, although I never actualized my thoughts (because I know it’s wrong), when before, starting when I was around 8, I just thought of about how life for me and for everyone else around me might be better off without me being born – because I noticed the favoritism of my parents toward me over my sister.	0	1	0	0	0	0	0	0	0	0
My brother is 15 years older to me and he has been really mean to me since I was a kid. I was emotionally and physically abused by him. Once he tried to kill me with a knife and other time he tried to beat me to death. In a normal day, I would have been humiliated by him regularly. He even broke my cat’s leg then my mom had to give the cat away and they lied to me about that. My parents never said him anything. Nobody to confront him. I went to therapy to get rid of this burden but recently something occurred and all my memories are back. I was hospitalized and he came to hospital to bring me home. He got tired of waiting so he decided to have dinner with his friends while I was alone at the hospital. Since my battery was dead I couldn’t call him and I had to go home alone. Not to mention my severe pain and suffering. When I came home, I called him to inform instead I was yelled at because I didn’t wait for him to come back from his dinner which took him so long. His yelling turned into threats, he said he will come to my door and beat me again so that I will regret to answer him back. I can’t digest this. How can someone be so senseless? My therapist said I should not have felt bad about this abnormal behavior because he clearly has mental issues. This doesn’t make me feel better. I am so furious and living with this anger for 6 months now. He is so proud not to apologize or anything. I am getting married soon, I don’t want to invite him. But that would have been awkward and upset the rest of the family members. I don’t know how to deal with this. Please help. (From Turkey)	0	0	0	1	0	0	0	0	0	0
From a 15 year old girl in the UK: I always get really angry over the slightest of things and I have massive arguments with my parents but I cant stop myself and just leave it. I hate myself for it but I can’t control my anger. I have a really low self esteem and don’t value myself at all.	0	0	0	0	0	1	0	0	0	0
From the Czech Republic: I am 18 and about to go to university, I have been dating my boyfriend for more than half a year and I am his first girlfriend. We want to continue our relationship in university however his mother is a big problem in our relationship.	0	0	0	0	0	0	0	0	0	0
My boyfriend is the kindest person I have ever met. Since the day I met him, he has made me feel that someone cared about me. He always thinks of me and is always willing to listen to anything I have to say. I tell him to be open and honest with me, but I’m never that way with him. I always think he’ll leave me for some pretty girl he’ll meet. And no matter how much he assures me that he loves me, I can’t supress that doubt and fear, and I push him away. I want him to hate me just so I can prove he was just messing with me, but at the same time pushing him away is not what I really want.	0	0	0	0	1	0	0	0	0	0
For years now, I’ve been feeling hate towards everything, people, myself, live, friendship. I feel like I hate everything to the point where my chest literally hurts and want to rip my heart out, I unwillingly find myself constantly fantasizing about breaking someone’s bones simply because they got in my line of sight or to set the world on fire just to see everyone and everything burn and scream in pain and desperation, or to cut someone simply because I want to see them hate me. I can’t control my emotions with logic like I used to, the thoughts won’t go away. I don’t understand people anymore and I hate them so much to socialize.	0	1	0	0	0	0	0	0	0	1
From a teen in India: My mom has not been getting along with my dad for some time now. Its making the entire environment of the house very intense. Its like sitting on a time bomb and trying to get it to explode. My mom, she’s very career oriented and we all support that through whatever she needs,	0	0	0	0	0	0	0	1	0	0
From the U.S.: 52 with adult child and one at home younger child late in life who is on autism spectrum and defiant. Disabled due to multiple medical issues (bi-polar depression, fibromyalgia, severe arthritis, chronic fatigue, neck and back pain, etc).	0	0	0	0	0	0	0	0	0	0
From a woman in the UK: Hi, I have a 4 month old baby boy and i have to go back to work when he’s 7 months. I understand that will be a key age for forming secure attachment and i won’t be around for some of every day. i can work from home but not all the time. I’m worried about disruption to our relationship and his attachment. We are breastfeeding, cosleeping and i wear him in a carrier often. He is settled and doing well with this arrangement but of course we will have some distance when I’m back at work. Is there anything i can do to make things easier for my baby? Thank you	0	0	0	0	1	0	0	0	0	0
From Lebanon: I am dealing with a big problem! Im a 21 year old girl, I love my family so much and they are everything to me. Four years ago I met a boy and we are dating since then, he is my entire life and he is amazing to me. My family hate him but they didn’t met him at all, they hate his parents so they don’t agree on this relationship and they talk about him in a very bad way and that hurts me so much. I tried to talk to them but they think that I’m in love with him so I don’t think correctly, I’m seeing him behind their back and I lie on them every day and when they find out they become so mad, my sister met him and she likes him and they became friends, but she is afraid to tell my parents. In addition, he is a short guy so they make fun of this every time.	0	0	0	0	0	0	0	1	0	0
Hello, I am 22 years old, I suffer from bad anxiety and I’ve been terrified of developing schizophrenia all of my life, I went through a period of my life a few years ago where I had awful anxiety, and I would hear what sounded like police sirens inside my head from time to time, eventually when my anxiety lessened, the noise went away.	0	0	0	0	0	0	0	1	0	1
I’m an Education graduate Cum Laude and currently working as a BPO agent. I recently decided to continue to Law primarily to achieve my dream of being a lawyer but mostly to cure my academic insecurity. I think my cousins and friends landed a better course and better job. I ended up working in call center since I hate teaching. I only took up teaching because my mom says so. So, lately I had problem cooping up with school and work. I hate my work, I don’t like the way they do things there. I thought we should be working with integrity but all I can see are the opposite. Then I messed up school. So not like me. I ended up not reading my books, cases or not doing assignments because I cant fit my time to do work and school. I used to multi-task way back college, both working two jobs and studying.	0	0	0	0	0	0	0	0	0	0
I started cutting myself like two months ago and I can’t stop. I have been so insecure since forever, I have always hated my self and then my sister stopped eating so she began calling me fat. Every single day, and even my dad talked about my weight :( so one night I was in the kitchen and my dad had his razor blade on the counter, no body was in the kitchen..so I cut my arm. I really liked the feeling of cutting, and it took my mind off things. A couple days later, my mom looked at my arms and she saw weird scars, and she knew I cut myself. So I had to explain everything to her and how I felt about my self. She told my dad and my sister and then it turned in to this whole big thing, but she never sent me to therapy or asked for my blade back. My sister never apologized and she still calls me fat :( some times she will get bad at me and tell me to go cut myself.	0	0	0	0	0	0	0	0	0	0
I was accused of murdering my cousin when she came to live with me and my mother, and stepfather. I was unwell and under care of a psychiatrist at the time which solely led to police unwilling to move their focus to anyone else. It was public, and things came out that I felt were unfair, both true and false. I’ve been obsessed with having my side of the story known. My life since then has been aimless and but for that goal. I now realize I lost 15 years trying and hoping for something that I had no evidence would make any difference anyway. That too, something of an epiphany further adding to my current state. That is one where I now feel no purpose or have any desire to do anything with life and feel it not too far away where it becomes unmanageable and I will commit suicide, albeit not wanting it. Can it be as simple as writing to a newspaper and saying “up yours if you think I am the killer, and all these other things you have read about me”? To the police who botched the whole investigation from day one, never to even give us a crime scene, ” I think you need to provide answers to my family, and show why I should still be a suspect when there is no evidence, not just against me, but not against anyone or anything. Nothing. There is zero but for my having mental health treatment from a doctor which I sought. I went for help. And ended up before the courts and newspapers because of it. I’ve never been able to get past not speaking out in my defense, and I guess also that no family did for me either. It was horrible and now its all for nothing over a decade later. How can I get a sense of drive, purpose in life. I care not for work or career of any kind now. I don’t fear consequences for myself.	1	0	0	0	1	0	0	0	0	0
From the U.S.: For the past 4 years, I’ve been experiencing memories of bad stuff that’s happened as a kid. I have been bullied at school and have issues communicating with people and family. I don’t have to many friends and have a hard time talking with people. I get extremely irritated around a lot of people.	0	0	0	0	0	0	0	0	0	1
When I’m at home I feel depressed and empty inside. It’s like I’m trapped inside a box filled with darkness and I have no way of getting out. I draw and write stories as a hobby but I no longer have interest in them anymore. I lack energy all the time and I have low appetite.	1	0	0	0	0	0	0	0	0	0
As of right now I’m wondering if her boyfriend is doing more harm than good. Me and my mom used to fight a lot worse. We all live under the same roof. Me, my son, her and her boyfriend. Her boyfriend has never liked me. He never says anything positive. Sure what he says may be true but I think it’s not helping. Me and my mom fight a lot but what I’m concerned about is her mood changes when her boyfriend is around. Like today we had a great day. Lots of laughing. We had our friend over and we were all in the spa and my son was splashing and things were great. I leave to take my son to baseball practice and when I return she is in complete hate mode towards me. And when I left we just had a fun day and things were good. I ask what’s wrong and she tells me “oh you don’t give me attitude one day and we’re fine?” I’m curious if it’s bad that whenever she’s with her boyfriend in her room all the talk between them is him talking negatively about me. I’m wondering if that would stress our situation and not make it any better because he’s there fueling her brain and reminding her what a f*** up her daughter is. Thanks for any response.	0	1	0	0	0	0	0	0	0	0
So I’ve had a rough time recently and I have depression and anxiety issues. I went over to a friends house last night and we were just talking in her room. Then we moved out into a little tree-pod thingy. (I don’t really know how to explain it better than that sorry.) After awhile we were talking about the way we were imagining a creature that had the head of a guy from the Russian Sleep Experiment and the body of the creepypasta ‘The Rake’. After that we really started to get freaked out. We closed our eyes so we didn’t look out the windows anymore, and we started to imagine it staring at us. I could almost feel it watching me. We both stopped talking and it continued to stare at me, but eventually it was just gone and I was in my idea of a ‘perfect room’. Someone was sewing my mouth shut, and I could feel the pain in my lips. I kept breaking the thread it was using but it just kept sewing it layer by layer by layer. Finally I couldn’t talk anymore, I couldn’t breathe. My hands felt numb and my arms were shaking. Awhile later I was conscious of my surroundings again and I could feel my mouth, I couldn’t move it open. I ran my hands over it and the thread was gone, and my lips were unharmed. I could still feel the pain and a tingling sensation in my ribs. My friend said she experienced something similar to this. (We both have depression and anxiety problems). We don’t know what to do, it felt so real and we had another one after it. Has anyone had something similar happen? I imagined myself into a panic attack?	0	0	0	0	0	0	0	0	0	0
So I’ve got a friend, she’s nice, friendly, and we enjoy the same topics. The problem is that she has depression. She’s constantly ragging on herself and her work and doesn’t believe anything good I say about her. I’ve suggested therapy but she’s stubborn as a rock. My other friend tried to give her a session with our school’s counselor/psychiatrist but she continuously refused and told us that we didn’t understand’ and she was never going to tell anyone her problems’. Quick note: I used to have depression and was sent to a therapist to recover. I mentioned that I had been in her place and knew how she felt. She wouldn’t listen and threatened not being our friend if we didn’t cancel that session. I’m guessing that was because it was in the school and she didn’t want her bullies finding out. I suggested to her therapy with an actual therapist but she refused because her mom would kill her’. How am I supposed to get her mom to help her with her problems? We’re only fifth graders so there’s nothing I can really do, unfortunately… can you help me help her?	0	0	0	0	0	0	0	0	0	0
From a teen in the UK: Recently I haven’t had the motivation to do anything. I have little interest and I’m tired all of the time. I’m in my final years of school and this is making things difficult to manage and I get overwhelmed easily but aside from that, I don’t know how I feel. I just feel here, like I’m living but not really giving it much thought. I think this started about a year ago and my mum has told me that this is just who I am but I don’t really know.	0	0	0	0	0	0	0	0	0	0
I have a 16 year old sister who has social anxiety and does not respond well to talk therapy. She’s been in IOP, partial, individual therapy, and has a psychiatrist. None of this has been helpful. She is still chronically suicidal, self harms, and stays in her room for most of the day (She’s on medical leave from school).	0	0	0	0	0	0	0	0	0	0
I never thought it was a issue until I hit a breaking point from my Internship meeting. I was told that I’m not processing things (as he pointed at his head) at that moment I felt like I was retarded. That’s where I began to see a pattern from my previous jobs and through life. I would make a lot of mistakes when I am being told to do something. I’m not nervous, or deaf. I can hear, but when people talk to me I block out/they seem like they mumble rather than talking so I block out. It is troublesome because I have to repeat people all the time, and when I do managers shout at me and I hold back my feelings until I finish my shift which have nightmares about. I feel like I’m slow when doing a task. However it does not makes sentence because I have good grades and do all my homework and yet I can’t do what is asked to be done. I came to the point were I had to confess to my employer and my school, that I have problem and don’t know what it is. All I know that I can’t understand messages or phone calls (Even in high volume) , can’t follow instructions, I try to concentrate what people are saying but the words cant process in my freaking brain which makes me mad and helpless at myself that I can’t do anything right, it is very had to multitask, I sturred/can’t talk right. Even my family notice something was wrong with me when they talk to me because I always do the opposite of what they say. I always thought if I try harder it will be better, but with me my mistakes remind the same. To be honest my mind works differently when people talk to me I mix words up or numbers. I always have to solve what people say if I forget/block out, which makes them repeat themselves, I always compare myself with other girls and be like why can’t I get it like her, you know. As for right now, I am taking notes and writing what people say so I won’t get mix up, but sometimes that doesn’t work so I have show to them what I wrote down “what I think they said.” I cry a lot because this a problem that stops me from maturing and succeeding in my career. I don’t know what is holding me back mentally because it’s effecting me physically. I’m scared because I might not going to find a good job to provide for my family. My school also wants to know what is wrong because they know I’m doing great in school learning medical billing, but they are getting my reviews on what I can’t do which is frustrating.	1	0	0	0	0	0	0	0	1	0
From the U.S.: I am 37 and I cannot stop myself from imagining I am in a different scenario and talking to people who aren’t there. Every day and sometimes before I sleep or when I drive, I am always making up scenarios and characters in my head and live in them. I have these characters, almost celebrities or famous people, I have made up with their own image and I have a character I have made for myself and now I just automatically slip into this character and talk to the people I have made up without even realizing I’m doing it.	0	0	0	0	0	0	0	0	0	0
Im 17 years old. ive lied about having an eating disorder and have been hospitalized many times. ive lied about trauma and have been hospitalized for it as well.	0	0	0	0	0	0	0	0	1	0
From a teen in the U.S.:  I’m not sure if I have D.I.D. or not. Most of the time I feel like I’m in a VR headset and that can lead to panic attacks. sometimes I see myself through a security camera almost. I have been hearing different voices and sometimes I don’t know where I am or who I’m with. I’ve seen my handwriting change multiple times while I’m writing.	0	0	0	0	0	0	0	0	0	0
